transaction_id,amount,hour,predicted_label,fraud_probability,top_shap_feature,shap_value
161325,14.99,7,0,0.0,V1,-5.417066
257479,51.61,19,0,2.1e-05,V4,-5.21041
210432,18.88,14,0,8.3e-05,V4,-6.35456
241958,204.92,18,0,0.000246,V14,-5.112668
34242,90.0,10,0,2.1e-05,V4,-5.868181
171695,29.0,9,0,9e-06,V4,-4.32322
262775,21.41,20,0,4e-05,V4,-6.599531
75462,75.08,15,0,0.057295,V3,-3.076041
128059,86.0,21,0,0.000522,V4,-5.862552
135179,5.0,22,0,4e-06,V18,-3.401788
204156,492.9,13,0,0.000151,V4,-4.971835
88372,474.07,17,0,0.00027,V4,-4.172156
100082,93.95,18,0,0.000655,V12,-7.101466
281458,9.12,23,0,1e-06,V4,-5.912025
191574,19.5,11,0,0.000774,V14,-3.171852
61260,389.98,13,0,0.027341,V11,-2.768485
153780,93.07,3,0,5e-06,V14,-7.093708
201183,124.0,13,0,0.000449,V14,-6.478004
193014,56.71,12,0,5.3e-05,V1,-4.734747
143862,84.17,23,0,3e-06,V8,-4.499159
80692,34.95,16,0,0.031799,V14,-5.45313
190241,4.26,11,0,2e-06,V4,-7.482676
202407,196.58,13,0,1.2e-05,V4,-4.870304
241717,0.01,17,0,9.1e-05,V1,-5.226084
236579,22.44,17,0,0.009623,V12,-3.289738
160640,30.0,7,0,0.00022,V4,-7.323432
235484,7.25,17,0,1.1e-05,V4,-4.853364
56371,1.0,13,0,0.048937,V10,-2.973749
50526,4.8,12,0,0.004305,V14,-5.975323
182054,25.0,10,0,5.2e-05,V4,-8.626874
79330,56.12,16,0,0.019781,V14,-3.544418
190173,74.7,11,0,1.4e-05,V14,-5.940684
146041,7.25,0,0,0.788768,V11,-1.824377
104955,50.6,19,0,0.000388,V3,-6.559375
108027,86.46,19,0,2.1e-05,V11,-6.003886
50531,44.99,12,0,2e-06,V4,-4.968223
273358,0.76,21,0,0.000252,V4,-3.515931
93527,1.0,17,1,0.999454,V19,0.46697
153796,9.99,3,0,1e-06,V4,-6.652694
208924,9.0,14,0,2e-06,V4,-6.615324
220584,1.0,15,0,0.007261,V14,-4.354886
1209,158.0,0,0,5.9e-05,V14,-3.667764
184770,284.83,11,0,4e-06,V14,-3.417742
276926,28.0,22,0,0.001052,V12,-3.210058
44220,408.8,11,0,0.000419,V12,-4.036386
227102,122.0,16,0,0.000159,V4,-4.161864
37526,363.04,10,0,0.000118,V4,-5.043706
65807,25.1,14,0,2.2e-05,V4,-4.494528
215608,67.89,14,0,0.000695,V1,-4.45685
73,21.66,0,0,0.000372,V3,-3.541325
22623,0.89,8,0,4e-06,V14,-5.363856
132478,1139.24,22,0,5.6e-05,V14,-4.403315
24919,1.29,9,0,0.000126,V12,-3.414017
128187,12.1,21,0,3e-06,V4,-5.98402
69471,440.67,14,0,0.010592,V3,-4.323986
234586,90.0,17,0,0.000101,V1,-4.401266
169529,22.66,9,0,2e-06,V4,-6.301396
241689,1.0,17,0,1.8e-05,V1,-5.360588
152957,29.95,3,0,0.000105,V3,-3.655183
156832,233.16,6,0,4e-06,V14,-7.983028
204693,23.68,13,0,2e-06,V4,-6.949555
241851,1.0,18,0,0.042774,V14,-4.640697
181806,15.0,10,0,9e-06,V4,-5.073734
170950,3.59,9,0,0.02832,Hour,-1.453798
9557,9.99,3,0,2.2e-05,V3,-4.495882
273845,4.49,22,0,2e-06,V1,-5.725598
261641,5.0,20,0,0.0,V14,-3.762716
134453,104.75,22,0,9e-05,V4,-3.399738
198726,440.93,12,0,1.3e-05,V4,-5.378534
2399,227.39,0,0,2e-06,V14,-4.681359
176216,7.49,10,0,2e-06,V4,-6.476982
26097,78.0,9,0,7.2e-05,V12,-3.058239
139128,1.0,23,0,0.000109,V4,-4.015975
100553,6.25,18,0,0.000552,V2,-2.867274
227768,5.99,16,0,1.9e-05,V24,-4.642877
21402,33.23,8,0,5.2e-05,V3,-3.917338
79508,9.99,16,0,0.020869,V8,-3.58976
139382,49.59,23,0,1e-06,V3,-6.36572
100648,2.0,18,0,0.000149,V3,-4.071151
187800,125.0,11,0,8e-06,V1,-3.519928
133143,59.9,22,0,6e-06,V3,-5.420728
87106,253.92,17,0,2e-05,V11,-6.765498
231025,1.79,16,0,0.0,V4,-3.998649
42167,15.0,11,0,1.2e-05,V14,-3.436432
46795,40.78,11,0,6.6e-05,V12,-6.98016
112095,8.91,20,0,0.000283,V3,-4.028802
219232,20.98,15,0,0.000147,V1,-4.713798
216904,165.93,15,0,6e-06,V4,-3.514892
95504,29.98,18,0,0.000465,V4,-5.957832
59923,3.58,13,0,0.00043,V14,-4.496736
236776,98.89,17,0,0.001723,V14,-3.623665
162067,1.0,7,0,0.0,V4,-5.804092
140812,1.98,23,0,3e-06,V3,-3.374397
284802,0.77,23,0,0.0,V12,-4.711074
55242,3.0,13,0,0.102334,V10,-2.226387
74489,0.99,15,0,3e-06,V12,-4.311549
112336,9.99,20,0,1e-06,V14,-4.526914
95619,4.44,18,0,0.000445,V14,-4.325568
116725,12.31,20,0,0.001182,V12,-4.76736
17049,89.99,7,0,2e-06,V10,-8.04007
884,3.1,0,0,0.212851,V14,-3.988996
216130,29.8,14,0,2.1e-05,V4,-5.541845
59780,144.0,13,0,0.004648,V3,-4.684114
248104,5.9,18,0,7e-06,V4,-5.206049
189483,27.45,11,0,0.0,V3,-5.74276
234138,1.0,17,0,0.003301,V14,-2.600303
179906,1.79,10,0,2.2e-05,V4,-7.235358
52479,0.76,12,0,0.330857,V14,-1.797128
40058,54.9,11,0,1.4e-05,V14,-3.254114
163,4.19,0,0,2.1e-05,V14,-4.801432
146369,15.27,0,0,1e-06,V4,-6.87282
147862,10.99,0,0,1e-06,V4,-6.034744
26144,0.89,9,0,5e-06,V3,-4.371216
283716,20.0,23,0,5e-06,V4,-4.087138
2479,20.0,0,0,0.0,V4,-5.379897
2827,2.97,0,0,0.0,V3,-4.431595
86422,5.99,17,0,5.1e-05,V4,-4.170811
183676,9.99,10,0,0.0,V1,-6.06638
109112,554.54,19,0,0.086778,V14,-3.624548
194960,1.0,12,0,0.000277,V1,-6.292102
96051,23.9,18,0,7e-06,V4,-5.755996
205010,159.44,13,0,1e-06,V4,-5.27429
7485,1895.88,2,0,8e-06,V14,-7.536564
99640,42.0,18,0,4.7e-05,V12,-3.562244
49326,9.95,12,0,0.000243,V12,-4.330462
167981,36.0,9,0,6e-06,V4,-7.764609
208476,230.72,14,0,0.608423,V12,-1.95018
170596,0.69,9,0,2e-06,V1,-6.092318
199652,74.82,12,0,0.004261,V4,-3.453573
4360,6.6,1,0,1e-06,V4,-5.595408
81560,17.0,16,0,0.010848,V11,-4.655994
86631,1074.8,17,0,9e-06,V4,-4.793116
141080,126.0,23,0,0.009657,V4,-5.339124
35082,130.25,10,0,0.012508,V2,-2.484047
108863,0.76,19,0,0.01883,V3,-4.111223
204627,225.49,13,0,4e-05,V12,-2.845924
119901,51.9,21,0,9e-06,V4,-6.18228
145136,69.99,0,0,0.000109,V1,-3.152901
283152,1.98,23,0,3e-06,V1,-5.531446
85925,34.75,16,0,0.00011,V4,-7.123648
164046,63.9,8,0,2e-06,V4,-6.449995
3627,1.0,0,0,4e-06,V4,-4.36026
110784,2.5,19,0,0.267584,V3,-3.493075
174363,1.79,9,0,7e-06,V12,-5.515714
54370,20.0,12,0,8e-06,V4,-6.555808
225257,1.0,16,0,0.0,V4,-5.877486
116499,24.44,20,0,2.5e-05,V4,-5.513582
100718,15.95,18,0,0.000326,V14,-5.55912
115349,26.15,20,0,8e-06,V4,-4.772282
3236,456.0,0,0,1.4e-05,V4,-6.214704
52286,268.0,12,0,0.000214,V4,-4.06579
33204,1.29,10,0,0.001221,V14,-2.444394
106041,1.0,19,0,0.198433,V12,-2.02391
77007,4.72,15,0,7e-06,V12,-4.672548
111357,9.16,20,0,0.000625,V18,-2.55233
137425,2.69,22,0,0.0,V12,-5.992746
118419,106.04,20,0,5e-06,V12,-4.608144
136056,34.61,22,0,0.003429,V3,-2.687318
8696,36.25,3,0,0.000106,V14,-6.488343
25938,179.28,9,0,4.4e-05,V4,-6.49361
160450,1.0,7,0,1e-06,V4,-4.206032
234693,350.0,17,0,1.3e-05,V4,-5.549109
148807,8.99,1,0,0.0,V14,-6.623802
252727,19.98,19,0,8.1e-05,V4,-5.080691
131538,4.57,22,0,2e-06,V3,-4.26899
130529,1.0,22,0,0.00424,V4,-4.818456
33427,54.89,10,0,0.000138,V14,-5.666698
158997,12.48,7,0,1e-06,V4,-6.394785
277935,4.49,22,0,3e-06,V1,-5.62313
56681,1.49,13,0,0.011808,V14,-3.798768
12116,11.85,5,0,2.2e-05,V4,-5.13766
144826,51.54,0,0,0.0,V14,-5.045045
208150,465.0,14,0,0.000243,V4,-5.620861
12074,99.99,5,0,2e-06,V14,-8.207748
212744,1.0,14,0,9e-06,V4,-6.416264
121149,9.99,21,0,8.8e-05,V3,-3.708874
197624,1.0,12,0,2e-06,V3,-7.421188
276930,1000.0,22,0,4e-06,V4,-6.365448
167965,1.0,9,0,0.0,V12,-3.965273
264623,44.74,20,0,9e-06,V4,-4.566404
104833,9.99,19,0,0.000894,V3,-8.428269
100519,17.18,18,0,1.9e-05,V8,-3.75666
154812,0.78,4,0,0.000708,V14,-6.872742
225788,8.99,16,0,3.4e-05,V4,-5.740958
97787,150.0,18,0,2.9e-05,V14,-3.705797
126466,2.95,21,0,0.000281,V14,-3.929822
185537,18.32,11,0,1.6e-05,V1,-6.867253
39670,45.41,11,0,0.000254,V14,-2.735529
82321,380.47,16,0,9.2e-05,V3,-5.263674
73545,10.0,15,0,5e-06,V14,-5.20249
124398,72.15,21,0,0.000189,V12,-4.551558
114404,17.8,20,0,0.000135,V4,-5.815982
6523,1.0,2,0,0.003472,V17,-3.013437
14884,1.98,7,0,0.000322,V14,-3.1416
276306,179.9,22,0,9e-06,V14,-4.080447
25402,169.4,9,0,0.000296,V14,-5.685522
104240,52.0,19,0,0.001139,V3,-5.782169
200250,16.95,13,0,0.0,V12,-5.349476
6488,6.95,2,0,1.2e-05,V14,-7.139094
138762,2.99,23,0,0.000739,V14,-3.37591
5799,18.22,1,0,0.106523,V14,-3.78856
105049,14.95,19,0,0.008619,V25,-3.260398
263789,9.99,20,0,0.000446,V4,-5.928184
5577,368.0,1,0,7.4e-05,V14,-7.072184
271639,1.29,21,0,3e-06,V1,-5.352158
217345,94.83,15,0,5e-06,V14,-3.503894
247865,8.1,18,0,0.0,V11,-5.236662
19114,4.99,8,0,0.116099,V3,-2.495752
246022,2.69,18,0,5e-06,V1,-6.363944
27306,4.5,9,0,3e-06,V4,-5.94938
226763,7.74,16,0,0.000329,V10,-3.630809
71569,14.03,15,0,5.7e-05,V12,-7.348418
226760,6.59,16,0,4.8e-05,V14,-3.379633
37113,10.65,10,0,0.000612,V12,-2.867992
205974,1.98,13,0,0.000451,V12,-3.357947
212118,137.53,14,0,0.005909,V4,-5.583182
248490,7.92,18,0,0.0,V1,-5.600626
241647,109.0,17,0,0.000184,V14,-7.644804
154771,0.76,4,0,1.7e-05,V4,-4.65604
121385,10.65,21,0,8.6e-05,V3,-8.761744
91512,3.68,17,0,2e-06,V4,-6.151046
45398,2.64,11,0,4.7e-05,V14,-5.998022
156013,130.52,5,0,2e-06,V4,-5.184292
85147,49.9,16,0,6e-06,V3,-3.624148
182017,24.95,10,0,9e-06,V14,-5.40952
213146,2.0,14,0,1.7e-05,V1,-4.727408
220527,29.56,15,0,2e-06,V4,-5.815979
83603,116.0,16,0,0.000195,V14,-3.698937
190476,7.57,11,0,0.0,V3,-3.66402
1798,5.0,0,0,1e-06,V4,-5.64972
25567,14.99,9,0,3e-06,V3,-8.563976
164305,76.91,8,0,0.00198,V10,-2.692679
232023,6.07,16,0,4e-06,V14,-4.156544
177950,42.81,10,0,1.8e-05,V14,-4.723186
33615,130.15,10,0,0.000176,V4,-7.042842
36958,8.91,10,0,3e-06,V3,-4.497308
35981,29.99,10,0,1e-06,V4,-6.774617
2471,0.92,0,0,3.8e-05,V14,-4.88647
176548,50.0,10,0,1e-06,V11,-6.81021
179095,0.0,10,0,0.0,V4,-5.081826
98928,59.99,18,0,0.000134,V4,-3.468581
113126,3.58,20,0,2.2e-05,V14,-3.040628
8920,19.6,3,0,0.0,V4,-5.450391
234184,1.98,17,0,5e-06,V1,-6.076076
112936,56.96,20,0,2.2e-05,V11,-5.162841
69372,4652.24,14,0,0.001128,V7,-2.721065
77271,744.64,15,0,0.003509,V7,-2.36098
170097,29.56,9,0,0.004294,V4,-3.851926
205607,46.0,13,0,3.3e-05,V1,-3.151094
44309,22.0,11,0,2.2e-05,V4,-6.81607
158787,0.99,7,0,2e-06,V1,-6.546008
248110,344.75,18,0,0.002712,V14,-3.067347
244812,0.77,18,0,5.6e-05,V1,-6.34189
187572,0.79,11,0,1.3e-05,V1,-6.748144
31983,8.46,10,0,0.0,V11,-5.305984
131942,8.99,22,0,0.000694,V3,-3.641341
12189,2.69,5,0,1e-06,V14,-8.702264
221877,40.78,15,0,0.087679,V12,-2.012251
260595,9.99,20,0,2e-06,V4,-5.635976
23040,9.99,9,0,2e-06,V3,-5.268674
137856,9.99,22,0,1e-06,V8,-3.392774
84350,608.0,16,0,0.002478,V18,-3.196078
220148,76.62,15,0,1.7e-05,V12,-6.308094
59710,306.91,13,0,0.000209,V14,-4.676428
155936,2.12,5,0,0.0,V3,-4.51823
115168,64.0,20,0,4e-06,V4,-4.872566
259417,104.61,20,0,9e-06,V4,-5.773319
223340,2.33,15,0,1e-06,V4,-5.679186
261287,11.99,20,0,0.000302,V4,-6.41888
165084,18.0,8,0,3e-06,V14,-5.453548
275287,39.98,22,0,3.4e-05,V1,-5.686954
178412,1.0,10,0,3e-06,V14,-5.53493
241975,100.0,18,0,0.095323,V4,-5.577256
233643,0.89,17,0,2.5e-05,V4,-6.536674
55125,74.37,12,0,6.1e-05,V4,-4.441462
166830,16.59,8,0,8e-06,V3,-4.245595
101299,84.0,18,0,0.000124,V14,-4.039546
81257,28.75,16,0,1.6e-05,V3,-8.546434
284221,258.0,23,0,0.00011,V4,-8.196718
221076,74.2,15,0,0.00029,V4,-4.005878
52140,0.99,12,0,2.4e-05,V12,-3.333941
16815,15.0,7,0,1e-06,V4,-4.714166
189283,0.89,11,0,4e-06,V1,-6.071216
176751,210.0,10,0,0.001427,V12,-5.86353
20301,6.46,8,0,2.6e-05,V14,-5.190644
163000,1.0,8,0,1e-06,V1,-4.993264
86350,50.9,16,0,0.000256,V4,-4.658068
189645,548.95,11,0,0.011619,V10,-2.966304
4698,22.65,1,0,0.0,V4,-6.179736
275382,26.98,22,0,3e-06,V4,-5.19139
90624,10.0,17,0,6e-06,V4,-4.702922
77348,0.01,15,1,1.0,V14,3.347726
156392,39.89,6,0,2.4e-05,V14,-6.576416
224361,0.76,15,0,4.3e-05,V1,-5.042368
168770,55.9,9,0,0.002249,V14,-4.123581
73258,669.0,15,0,0.000655,V4,-5.945076
203588,25.0,13,0,1.6e-05,V1,-6.318911
95930,1.0,18,0,1.5e-05,V3,-7.894609
94654,0.89,18,0,0.00026,V4,-3.155479
230664,27.83,16,0,8e-06,V1,-4.968011
32933,50.77,10,0,0.0,V4,-6.30665
109181,29.45,19,0,6.8e-05,V3,-4.327858
161920,1.51,7,0,0.000128,V3,-2.783392
89675,3.87,17,0,2e-06,V3,-4.50335
78607,50.0,16,0,6e-06,V4,-5.285223
271063,176.9,21,0,0.000618,V24,-5.120682
108850,100.0,19,0,0.082107,V14,-3.042541
30803,190.8,10,0,0.027071,V3,-4.52644
280948,0.0,23,0,7e-06,V3,-3.28073
164333,1.0,8,0,0.0,V12,-7.108208
179060,30.8,10,0,0.000196,V4,-2.714725
260098,1.0,20,0,0.000112,V1,-6.809688
135053,13.53,22,0,0.000373,V3,-8.057898
202787,8.05,13,0,6e-06,V4,-5.634846
36030,14.99,10,0,3e-06,V3,-6.026206
263951,595.0,20,0,2.7e-05,V14,-3.227947
213601,16.0,14,0,8e-06,V4,-8.007675
125598,177.44,21,0,0.00568,V3,-1.939562
247471,2.0,18,0,1.5e-05,V4,-7.607394
163659,15.8,8,0,3e-06,V4,-4.903367
143851,124.66,23,0,7.2e-05,V18,-3.671124
114801,11.0,20,0,0.000154,V4,-5.587186
29036,55.03,9,0,0.006849,V12,-3.229826
62346,68.18,13,0,2e-06,V10,-4.240416
232220,49.99,16,0,0.014084,V1,-5.865324
215122,6.99,14,0,1e-06,V4,-5.830886
10814,11.34,5,1,0.970735,V14,-3.32739
141802,19.0,23,0,7.5e-05,V3,-3.875859
158189,2.12,6,0,1.1e-05,V3,-7.139804
266674,477.18,21,0,1e-06,V4,-5.083642
24789,1.49,9,0,0.000361,V3,-3.85921
13280,212.22,6,0,0.000271,V14,-7.112272
237741,6.15,17,0,0.000147,V1,-5.302301
25935,9.99,9,0,3e-05,V3,-8.455358
113531,64.0,20,0,0.000231,V4,-5.660791
67830,121.3,14,0,0.00415,V12,-3.503655
234491,0.76,17,0,0.000977,V1,-7.088814
152977,4.49,3,0,3e-06,V1,-7.064964
159755,2.69,7,0,0.0,V14,-5.589773
227466,150.91,16,0,0.000165,V4,-5.000765
190976,160.0,11,0,5e-06,V14,-4.951058
27582,189.48,9,0,0.004106,V10,-3.067583
179999,28.75,10,0,8e-06,V1,-6.58394
113703,34.43,20,0,0.004203,V18,-3.70767
17903,90.0,8,0,0.000261,V14,-4.906672
280518,9.95,23,0,4e-06,V14,-6.138817
16459,24.19,7,0,0.0,V4,-4.666778
189799,9.77,11,0,0.0,V11,-5.509236
146617,1.0,0,0,0.0,V4,-6.34549
43227,79.0,11,0,0.002405,V3,-3.226362
129020,1.78,21,0,4.3e-05,V14,-3.948342
119000,15.0,20,0,1.2e-05,V4,-5.381963
244447,2.25,18,0,8.9e-05,V1,-6.453559
168804,9.99,9,0,0.0,V1,-5.816665
32886,4.0,10,0,5e-06,V4,-5.302846
13938,1.0,6,0,2e-06,V14,-5.470104
117959,63.9,20,0,0.054061,V14,-5.020694
183252,12.31,10,0,0.007643,V1,-5.089
167119,27.17,8,0,4e-06,V1,-4.86046
74112,27.0,15,0,0.000174,V14,-5.067621
116819,7.2,20,0,4.3e-05,V14,-4.771582
264704,37.9,20,0,1.1e-05,V4,-8.63468
142576,18.49,23,0,0.007136,V14,-4.881842
249205,44.82,18,0,8e-06,V12,-4.084266
65051,19.09,14,0,0.001426,V3,-4.192946
35404,32.0,10,0,8.4e-05,V4,-4.984714
91407,1.29,17,0,0.000417,V12,-2.756082
123837,540.96,21,0,3.6e-05,V14,-3.614327
24639,4.99,9,0,6e-06,V3,-4.219478
221848,9.82,15,0,0.000162,V4,-7.236936
244311,36.79,18,0,0.000111,V4,-5.781049
38811,259.99,10,0,3e-06,V4,-6.674608
127422,104.99,21,0,4e-06,V4,-5.309703
250473,254.96,19,0,0.676659,V12,-2.160604
212213,54.72,14,0,0.003247,V4,-5.117118
240591,20.0,17,0,6e-06,V1,-4.089811
263997,39.0,20,0,1.5e-05,V14,-6.12551
63207,18.0,14,0,1.1e-05,V4,-7.479862
206138,1.0,13,0,0.000492,V14,-5.41909
79933,13.0,16,0,4.4e-05,V3,-3.546998
127870,199.0,21,0,0.023991,V14,-2.857441
244531,1.0,18,0,0.000251,V1,-6.279182
264969,7.7,20,0,3e-06,V4,-5.625273
16726,24.0,7,0,3e-06,V4,-8.134715
274096,110.14,22,0,0.00118,V4,-6.668334
256137,5.89,19,0,0.000568,V1,-5.95469
195781,188.0,12,0,1e-06,V4,-4.442802
31928,79.42,10,0,7e-06,V4,-3.893352
122345,4.98,21,0,1e-06,V14,-4.370152
214150,136.0,14,0,1.5e-05,V4,-6.651724
174502,238.0,9,0,2e-06,V1,-3.4041
54900,45.85,12,0,1e-06,V3,-4.365109
47279,119.79,11,0,0.0002,V4,-4.550683
94792,253.81,18,0,4.6e-05,V14,-4.879318
25998,734.2,9,0,0.000262,V4,-6.757973
141960,10.99,23,0,3e-06,V14,-4.5577
119660,1.79,20,0,0.001073,V14,-3.109584
27795,0.0,9,0,0.031373,V10,-2.497667
27787,167.0,9,0,5.9e-05,V12,-2.836586
159683,6.75,7,0,7e-06,V1,-5.205016
87264,72.0,17,0,1.4e-05,V3,-7.996955
154297,200.44,4,0,0.003874,V3,-3.626291
198656,619.0,12,0,0.000874,V11,-2.66207
70247,8.25,14,0,0.0,V14,-6.380974
31775,24.9,10,0,7.8e-05,V4,-6.161634
140414,6.71,23,0,3e-06,V4,-5.351132
231647,32.75,16,0,4.5e-05,V3,-3.74073
96642,51.85,18,0,4.7e-05,V4,-6.657984
89565,1.98,17,0,0.000406,V14,-4.89409
14398,0.69,7,0,0.0,V4,-5.878106
82623,59.8,16,0,9e-06,V4,-5.447686
32185,30.24,10,0,0.018538,V12,-2.234975
16835,23.2,7,0,4.3e-05,V14,-5.711878
231380,50.0,16,0,6e-06,V12,-5.213179
235389,80.0,17,0,0.00016,V4,-3.409472
254934,70.0,19,0,0.000498,V14,-4.461442
240554,15.0,17,0,0.022164,V4,-7.389365
165748,85.48,8,0,2e-06,V24,-3.771715
246802,1.15,18,0,0.000163,V14,-4.171494
89839,7.95,17,0,6e-05,V4,-4.78978
267935,67.4,21,0,0.000134,V4,-4.961523
235869,94.47,17,0,0.000511,V4,-4.335503
158055,11.27,6,0,2e-06,V3,-6.816961
195904,9.99,12,0,0.00039,V1,-5.660236
250364,35.0,19,0,1.1e-05,V1,-3.665699
120866,17.99,21,0,0.0,V12,-4.773882
61301,19.2,13,0,0.001801,V11,-4.589364
227165,10.0,16,0,4e-06,V12,-6.923282
2021,9.99,0,0,2.5e-05,V3,-8.095818
108024,9.3,19,0,3e-06,V3,-3.601492
107343,78.0,19,0,4e-06,V4,-5.541744
243806,0.0,18,0,0.0,V3,-6.478144
257701,0.79,19,0,4e-06,V4,-5.155108
156535,331.2,6,0,9.5e-05,V14,-7.064142
87143,0.77,17,0,5e-06,V4,-5.848212
64373,1.0,14,0,0.012598,V12,-3.248737
48390,139.6,12,0,0.001011,V4,-5.430698
267652,159.4,21,0,8e-06,V4,-5.336664
150528,68.45,2,0,0.00037,V14,-4.204136
280820,24.2,23,0,2e-05,V1,-5.89696
218590,2.69,15,0,0.000501,V1,-6.526532
196384,5.34,12,0,0.08034,V11,-3.386937
75950,113.32,15,0,0.000182,V11,-2.958197
278064,9.72,22,0,1e-06,V4,-4.647854
94062,9.19,17,0,0.000208,V12,-5.15166
135747,9.42,22,0,0.0,V12,-5.012444
195123,74.97,12,0,0.023619,V4,-4.119239
114790,9.99,20,0,0.000569,V3,-3.718318
50266,1.0,12,0,1.5e-05,V14,-5.646363
75776,52.0,15,0,0.000137,V4,-6.943885
221403,0.99,15,0,0.000356,V14,-4.651809
281527,4.49,23,0,3e-06,V4,-5.445446
260831,75.6,20,0,1.8e-05,V14,-4.499978
83249,40.0,16,0,8e-06,V3,-5.91167
14384,81.48,7,0,0.010856,V3,-4.774507
255512,1.98,19,0,1e-06,V4,-6.147348
130050,1.0,22,0,0.000222,V4,-3.823054
120881,7.75,21,0,1.1e-05,V14,-4.901782
159007,1.0,7,0,0.003024,V1,-5.833452
36191,203.0,10,0,0.002684,V3,-2.063041
222132,32.95,15,0,0.001026,V1,-4.913694
87391,153.12,17,0,0.010183,V10,-2.680526
111914,50.27,20,0,1e-06,V4,-4.958112
222835,11.99,15,0,2e-06,V4,-4.852935
33642,27.95,10,0,0.000333,V14,-6.103654
59997,27.45,13,0,3.3e-05,V3,-3.884565
57304,2.69,13,0,4.7e-05,V4,-6.299721
14410,149.69,7,0,9e-06,V14,-6.203078
149480,1.29,1,0,9.7e-05,V14,-6.776264
106121,58.0,19,0,2.4e-05,V4,-6.009939
276625,19.9,22,0,0.000375,V4,-6.73042
228927,73.12,16,0,0.001013,V4,-5.661398
43277,142.32,11,0,0.000452,V12,-4.173182
203806,1.0,13,0,0.007465,V12,-3.501519
37506,142.9,10,0,0.000211,V3,-4.608806
39205,210.0,11,0,3e-06,V14,-3.707054
245967,18.87,18,0,0.001201,V1,-4.863834
82873,37.8,16,0,0.000493,V12,-4.29837
259975,49.99,20,0,0.01687,V4,-3.652664
224716,44.9,15,0,0.046886,V18,-2.991622
264603,9.41,20,0,0.000237,V4,-3.00673
271320,25.46,21,0,0.0,V4,-4.567513
28567,6.62,9,0,1.3e-05,V12,-3.443824
58974,9.38,13,0,8e-06,V12,-3.781513
145580,0.99,0,0,2e-06,V4,-7.465991
181391,4.49,10,0,1e-06,V4,-6.369742
212665,268.92,14,0,0.001785,V11,-6.28603
63492,4.7,14,0,0.001778,V3,-5.333263
257545,12.0,19,0,4e-06,V4,-5.189259
223198,56.94,15,0,2.1e-05,V1,-4.894915
227460,639.0,16,0,3e-05,V4,-3.76312
119297,1.0,20,0,2e-06,V4,-3.05913
174250,157.49,9,0,0.0,V4,-5.718616
203356,28.15,13,0,0.000205,V1,-4.130731
89991,5.9,17,0,1e-06,V4,-5.027951
50406,0.0,12,0,8.4e-05,V4,-5.760522
248234,17.99,18,0,0.000235,V4,-6.021065
19739,235.3,8,0,1.1e-05,V3,-3.919113
69397,52.59,14,0,0.000162,V14,-6.574023
132194,20.0,22,0,0.000135,V4,-5.968634
132808,1.29,22,0,6.6e-05,V8,-3.298226
236954,0.01,17,0,4.9e-05,V14,-5.59769
16433,4.64,7,0,0.000952,V14,-4.426278
213020,77.0,14,0,4e-06,V11,-5.34352
48353,131.91,12,0,5e-06,V11,-3.991564
94421,43.81,18,0,0.024102,V18,-3.370266
127661,58.63,21,0,0.000957,V12,-4.640437
763,12.0,0,0,6e-06,V3,-8.106263
214007,20.73,14,0,4e-06,V1,-6.210022
96153,312.99,18,0,0.001561,V4,-7.218998
241570,200.0,17,0,0.000133,V4,-4.760276
236905,106.04,17,1,0.974113,V12,-3.354606
81714,120.0,16,0,5.4e-05,V14,-4.198503
64803,2.33,14,0,0.000987,V4,-6.698321
232730,25.61,16,0,5e-06,V4,-4.595106
159711,46.92,7,0,0.000144,V1,-3.128916
20277,328.8,8,0,0.007968,V14,-4.569832
133059,4.99,22,0,0.030187,V14,-1.982529
242553,5.0,18,0,0.001307,V3,-4.420054
277991,17.2,22,0,8.8e-05,V11,-4.239894
203649,11.56,13,0,6e-06,V4,-7.173296
213863,1.0,14,0,0.0,V11,-5.09005
45274,1.0,11,0,1.3e-05,V14,-5.637135
109751,63.54,19,0,0.000227,V4,-4.401071
214698,32.4,14,0,1.3e-05,V3,-6.014906
272864,23.47,21,0,0.000192,V4,-2.334014
117382,49.2,20,0,6.9e-05,V4,-5.727606
200099,15.55,13,0,0.003835,V19,-1.582529
189014,4.99,11,0,0.00036,V1,-4.979169
155071,29.95,5,0,2.8e-05,V14,-7.237698
158629,5.6,6,0,6e-06,V4,-5.287272
556,1.0,0,0,1.4e-05,V4,-5.972808
119382,199.33,20,0,0.000215,V14,-4.975559
141551,1.29,23,0,6.5e-05,V14,-3.442726
185307,94.87,11,0,3.6e-05,V12,-4.678068
225385,544.99,16,0,3.3e-05,V4,-5.597745
170101,4.6,9,0,2e-06,V4,-6.502842
12849,11.85,6,0,2e-06,V4,-5.297071
25717,228.0,9,0,0.469203,V14,-2.649634
248265,7.0,18,0,2.2e-05,V4,-7.078105
62734,11.99,14,0,0.001336,V2,-2.763576
185962,1.0,11,0,1e-06,V14,-6.091805
198570,700.0,12,0,0.000255,V4,-4.064632
131668,15.35,22,0,0.00173,V8,-3.908319
181681,1445.8,10,0,0.010391,V14,-4.626198
100889,257.0,18,0,0.00029,V3,-4.058972
115104,110.0,20,0,1.5e-05,V14,-4.414469
130354,246.86,22,0,0.042266,V3,-7.228078
60162,1.0,13,0,0.197399,V15,-1.43316
268877,90.71,21,0,0.000205,V3,-3.68005
